id_cliente_anon,zona,tipo_cliente,mes,tipo_servicio,superficie_m2,distancia_km,tecnico_id,servicios_mes,monto_mensual_ars
1149,SARMIENTO,Residencial,6,Fumigación,170,62.1,8,1,19258
1149,SARMIENTO,Residencial,7,Fumigación,172,63.6,1,0,2749
1149,SARMIENTO,Residencial,8,Fumigación,313,63.2,1,1,13707
1149,SARMIENTO,Residencial,9,Fumigación,99,61.5,3,1,11120
1149,SARMIENTO,Residencial,10,Fumigación,274,60.7,4,1,14111
1149,SARMIENTO,Residencial,11,Desinfección,184,62.1,1,2,19856
1149,SARMIENTO,Residencial,12,Fumigación,117,61.0,4,1,7468
1150,RIVADAVIA,Residencial,1,Desinfección,105,7.3,8,1,2929
1150,RIVADAVIA,Residencial,2,Desinfección,207,8.7,1,4,35267
1150,RIVADAVIA,Residencial,3,Fumigación,86,7.9,4,2,21558
1150,RIVADAVIA,Residencial,4,Fumigación,189,8.2,6,1,12235
1150,RIVADAVIA,Residencial,5,Desinfección,106,9.0,8,1,3206
1150,RIVADAVIA,Residencial,6,Desinfección,212,8.8,4,1,11815
1150,RIVADAVIA,Residencial,7,Desratización,97,7.3,4,1,5918
1150,RIVADAVIA,Residencial,8,Desratización,127,9.7,3,0,0
1150,RIVADAVIA,Residencial,9,Desratización,109,8.7,5,1,7778
1150,RIVADAVIA,Residencial,10,Desinfección,300,7.6,8,0,9511
1150,RIVADAVIA,Residencial,11,Desratización,365,8.2,1,1,11847
1150,RIVADAVIA,Residencial,12,Desinfección,110,7.0,3,4,30247
1151,DESCONOCIDA,Residencial,1,Desratización,168,13.5,1,0,1974
1151,DESCONOCIDA,Residencial,2,Fumigación,143,14.1,1,2,21396
1151,DESCONOCIDA,Residencial,3,Desratización,104,15.6,2,0,0
1151,DESCONOCIDA,Residencial,4,Fumigación,84,15.1,7,0,5027
1151,DESCONOCIDA,Residencial,5,Desinfección,78,13.0,6,0,201
1151,DESCONOCIDA,Residencial,6,Fumigación,93,14.4,2,2,11717
1151,DESCONOCIDA,Residencial,7,Fumigación,113,13.3,3,2,16347
1151,DESCONOCIDA,Residencial,8,Fumigación,122,13.0,1,0,6869
1151,DESCONOCIDA,Residencial,9,Fumigación,55,13.1,8,1,11680
1151,DESCONOCIDA,Residencial,10,Fumigación,238,12.3,3,0,0
1151,DESCONOCIDA,Residencial,11,Desinfección,282,12.9,5,2,19701
1151,DESCONOCIDA,Residencial,12,Fumigación,313,17.8,8,2,17054
1152,DESCONOCIDA,Residencial,1,Fumigación,67,13.0,5,2,21208
1152,DESCONOCIDA,Residencial,2,Fumigación,127,15.0,7,3,32869
1152,DESCONOCIDA,Residencial,3,Desinfección,249,17.8,2,2,15025
1152,DESCONOCIDA,Residencial,4,Fumigación,51,12.7,2,0,2885
1152,DESCONOCIDA,Residencial,5,Fumigación,75,15.1,3,1,13369
1152,DESCONOCIDA,Residencial,6,Fumigación,216,12.0,7,2,13797
1152,DESCONOCIDA,Residencial,7,Desinfección,117,12.9,5,0,0
1152,DESCONOCIDA,Residencial,8,Fumigación,128,13.4,6,1,9406
1152,DESCONOCIDA,Residencial,9,Fumigación,95,12.9,7,0,2950
1152,DESCONOCIDA,Residencial,10,Fumigación,165,12.4,5,1,11147
1152,DESCONOCIDA,Residencial,11,Desratización,154,12.1,8,4,40370
1152,DESCONOCIDA,Residencial,12,Fumigación,79,14.4,8,3,27694
1153,DESCONOCIDA,Residencial,1,Desinfección,265,12.4,3,2,14885
1153,DESCONOCIDA,Residencial,2,Fumigación,47,12.1,5,3,22309
1153,DESCONOCIDA,Residencial,3,Fumigación,177,13.4,8,1,10700
1153,DESCONOCIDA,Residencial,4,Fumigación,154,12.7,2,0,290
1153,DESCONOCIDA,Residencial,5,Fumigación,317,14.3,8,0,949
1153,DESCONOCIDA,Residencial,6,Fumigación,110,12.5,3,1,9235
1153,DESCONOCIDA,Residencial,7,Fumigación,100,12.0,4,1,11736
1153,DESCONOCIDA,Residencial,8,Fumigación,248,12.5,8,3,26300
1153,DESCONOCIDA,Residencial,9,Desinfección,94,15.6,7,0,2029
1153,DESCONOCIDA,Residencial,10,Desratización,74,13.2,4,0,0
1153,DESCONOCIDA,Residencial,11,Fumigación,228,13.3,7,1,11355
1153,DESCONOCIDA,Residencial,12,Desinfección,222,13.1,6,1,9879
1154,DESCONOCIDA,Residencial,1,Desratización,194,14.6,4,1,7583
1154,DESCONOCIDA,Residencial,2,Desinfección,88,14.7,5,3,26346
1154,DESCONOCIDA,Residencial,3,Fumigación,261,13.6,2,2,22664
1154,DESCONOCIDA,Residencial,4,Desinfección,150,13.6,7,2,14777
1154,DESCONOCIDA,Residencial,5,Fumigación,150,12.8,2,3,27236
1154,DESCONOCIDA,Residencial,6,Fumigación,374,14.7,5,0,764
1154,DESCONOCIDA,Residencial,7,Fumigación,71,14.7,2,1,6649
1154,DESCONOCIDA,Residencial,8,Fumigación,214,12.3,7,1,9097
1154,DESCONOCIDA,Residencial,9,Fumigación,333,13.7,7,1,14379
1154,DESCONOCIDA,Residencial,10,Fumigación,75,12.1,3,3,31199
1154,DESCONOCIDA,Residencial,11,Desinfección,170,12.3,3,4,36368
1154,DESCONOCIDA,Residencial,12,Fumigación,93,15.5,5,3,30150
1155,DESCONOCIDA,Residencial,1,Fumigación,189,12.7,2,3,29470
1155,DESCONOCIDA,Residencial,2,Fumigación,178,12.5,8,0,0
1155,DESCONOCIDA,Residencial,3,Fumigación,210,12.7,5,2,17734
1155,DESCONOCIDA,Residencial,4,Desinfección,93,14.0,2,1,7901
1155,DESCONOCIDA,Residencial,5,Desratización,167,15.9,8,0,2990
1155,DESCONOCIDA,Residencial,6,Fumigación,217,13.2,7,1,10512
1155,DESCONOCIDA,Residencial,7,Fumigación,103,13.8,2,2,17992
1155,DESCONOCIDA,Residencial,8,Desratización,177,12.3,6,4,46848
1155,DESCONOCIDA,Residencial,9,Fumigación,118,14.7,8,1,5794
1155,DESCONOCIDA,Residencial,10,Desratización,254,13.8,7,0,2575
1155,DESCONOCIDA,Residencial,11,Fumigación,68,13.8,3,1,3817
1155,DESCONOCIDA,Residencial,12,Fumigación,166,14.3,3,0,0
1156,DESCONOCIDA,Residencial,1,Fumigación,303,12.2,6,2,18130
1156,DESCONOCIDA,Residencial,2,Fumigación,121,12.1,3,2,18723
1156,DESCONOCIDA,Residencial,3,Fumigación,63,12.3,1,1,9389
1156,DESCONOCIDA,Residencial,4,Desratización,163,12.1,6,0,0
1156,DESCONOCIDA,Residencial,5,Desinfección,297,16.3,7,0,0
1156,DESCONOCIDA,Residencial,6,Desinfección,137,12.7,8,1,5774
1156,DESCONOCIDA,Residencial,7,Desinfección,143,12.1,5,3,30680
1156,DESCONOCIDA,Residencial,8,Fumigación,64,12.9,4,1,5869
1156,DESCONOCIDA,Residencial,9,Desinfección,248,15.0,8,1,10385
1156,DESCONOCIDA,Residencial,10,Fumigación,126,12.6,2,1,3738
1156,DESCONOCIDA,Residencial,11,Desinfección,247,13.3,1,3,24359
1156,DESCONOCIDA,Residencial,12,Fumigación,220,15.1,6,1,14456
1157,DESCONOCIDA,Residencial,1,Desinfección,91,12.2,3,1,11752
1157,DESCONOCIDA,Residencial,2,Desratización,178,12.4,5,1,10742
1157,DESCONOCIDA,Residencial,3,Fumigación,222,13.5,7,0,3042
1157,DESCONOCIDA,Residencial,4,Fumigación,279,15.2,2,2,20684
1157,DESCONOCIDA,Residencial,5,Fumigación,115,13.4,2,1,10012
1157,DESCONOCIDA,Residencial,6,Fumigación,145,12.6,1,2,15361
1157,DESCONOCIDA,Residencial,7,Desinfección,52,13.0,3,0,0
1157,DESCONOCIDA,Residencial,8,Desratización,318,14.0,4,0,447
1157,DESCONOCIDA,Residencial,9,Fumigación,202,13.0,2,2,23518
1157,DESCONOCIDA,Residencial,10,Fumigación,183,12.4,8,1,13499
1157,DESCONOCIDA,Residencial,11,Desinfección,52,12.4,7,1,4636
1157,DESCONOCIDA,Residencial,12,Fumigación,191,14.7,3,0,1192
1158,SARMIENTO,Residencial,1,Fumigación,162,60.9,7,2,27280
1158,SARMIENTO,Residencial,2,Desratización,136,61.2,1,1,15952
1158,SARMIENTO,Residencial,3,Desinfección,172,60.9,7,2,19593
1158,SARMIENTO,Residencial,4,Fumigación,149,60.7,5,1,10709
1158,SARMIENTO,Residencial,5,Fumigación,195,60.2,6,1,14175
1158,SARMIENTO,Residencial,6,Desinfección,168,63.5,7,2,21975
1158,SARMIENTO,Residencial,7,Desinfección,130,63.5,5,3,26096
1158,SARMIENTO,Residencial,8,Desinfección,189,62.9,8,0,4921
1158,SARMIENTO,Residencial,9,Fumigación,100,64.0,1,3,28432
1158,SARMIENTO,Residencial,10,Desratización,168,63.2,4,0,5661
1158,SARMIENTO,Residencial,11,Desinfección,178,63.3,8,0,3632
1158,SARMIENTO,Residencial,12,Desinfección,179,61.1,5,2,17221
1159,DESCONOCIDA,Residencial,1,Desinfección,176,12.6,1,3,27202
1159,DESCONOCIDA,Residencial,2,Fumigación,232,12.6,5,0,4682
1159,DESCONOCIDA,Residencial,3,Desratización,191,13.0,8,1,5333
1159,DESCONOCIDA,Residencial,4,Fumigación,223,15.5,1,3,28663
1159,DESCONOCIDA,Residencial,5,Fumigación,110,13.1,5,0,0
1159,DESCONOCIDA,Residencial,6,Desinfección,125,13.3,7,2,15414
1159,DESCONOCIDA,Residencial,7,Desinfección,289,13.4,4,2,18938
1159,DESCONOCIDA,Residencial,8,Desinfección,80,12.6,1,0,0
1159,DESCONOCIDA,Residencial,9,Fumigación,216,14.5,4,0,4069
1159,DESCONOCIDA,Residencial,10,Fumigación,268,15.6,4,1,8733
1159,DESCONOCIDA,Residencial,11,Desratización,138,13.6,6,1,8269
1159,DESCONOCIDA,Residencial,12,Fumigación,86,14.1,2,4,38049
1160,DESCONOCIDA,Residencial,1,Desratización,147,13.0,1,0,5021
1160,DESCONOCIDA,Residencial,2,Fumigación,62,13.2,4,0,2205
1160,DESCONOCIDA,Residencial,3,Desinfección,117,12.2,6,2,15998
1160,DESCONOCIDA,Residencial,4,Fumigación,129,14.3,2,2,17089
1160,DESCONOCIDA,Residencial,5,Desinfección,184,12.7,2,0,883
1160,DESCONOCIDA,Residencial,6,Desratización,109,12.4,8,1,8952
1160,DESCONOCIDA,Residencial,7,Fumigación,126,13.4,8,0,0
1160,DESCONOCIDA,Residencial,8,Desinfección,274,12.5,8,3,25718
1160,DESCONOCIDA,Residencial,9,Desinfección,91,13.7,4,1,11389
1160,DESCONOCIDA,Residencial,10,Desinfección,279,13.7,6,1,8304
1160,DESCONOCIDA,Residencial,11,Desratización,173,13.2,3,1,16070
1160,DESCONOCIDA,Residencial,12,Fumigación,230,13.5,1,4,38266
1161,DESCONOCIDA,Residencial,1,Fumigación,85,13.1,1,1,7205
1161,DESCONOCIDA,Residencial,2,Fumigación,139,12.3,7,1,17122
1161,DESCONOCIDA,Residencial,3,Fumigación,139,14.4,3,0,1317
1161,DESCONOCIDA,Residencial,4,Fumigación,133,14.6,8,2,18568
1161,DESCONOCIDA,Residencial,5,Desinfección,156,12.9,1,2,16528
1161,DESCONOCIDA,Residencial,6,Fumigación,106,14.3,6,0,1371
1161,DESCONOCIDA,Residencial,7,Fumigación,104,12.4,7,0,0
1161,DESCONOCIDA,Residencial,8,Fumigación,109,12.3,4,3,28229
1161,DESCONOCIDA,Residencial,9,Desinfección,234,12.5,2,0,0
1161,DESCONOCIDA,Residencial,10,Desinfección,76,13.6,7,1,4466
1161,DESCONOCIDA,Residencial,11,Fumigación,107,14.8,8,2,17240
1161,DESCONOCIDA,Residencial,12,Desratización,208,12.4,2,2,18235
1162,RIVADAVIA,Residencial,1,Fumigación,297,7.1,7,2,20161
1162,RIVADAVIA,Residencial,2,Desratización,293,9.2,3,0,0
1162,RIVADAVIA,Residencial,3,Desinfección,222,9.2,4,0,6064
1162,RIVADAVIA,Residencial,4,Fumigación,266,7.5,4,2,20959
1162,RIVADAVIA,Residencial,5,Desinfección,123,11.9,7,0,0
1162,RIVADAVIA,Residencial,6,Desinfección,109,9.8,2,0,0
1162,RIVADAVIA,Residencial,7,Fumigación,48,10.3,7,1,9648
1162,RIVADAVIA,Residencial,8,Desratización,111,8.0,5,4,40743
1162,RIVADAVIA,Residencial,9,Fumigación,118,8.5,5,1,10804
1162,RIVADAVIA,Residencial,10,Fumigación,55,9.5,8,1,10985
1162,RIVADAVIA,Residencial,11,Fumigación,85,9.0,6,0,0
1162,RIVADAVIA,Residencial,12,Fumigación,366,7.2,7,2,27302
1163,DESCONOCIDA,Residencial,1,Fumigación,136,12.7,7,3,26442
1163,DESCONOCIDA,Residencial,2,Desratización,86,12.7,1,0,3557
1163,DESCONOCIDA,Residencial,3,Fumigación,127,12.3,6,0,0
1163,DESCONOCIDA,Residencial,4,Fumigación,161,13.3,8,1,5812
1163,DESCONOCIDA,Residencial,5,Fumigación,140,12.3,1,1,11358
1163,DESCONOCIDA,Residencial,6,Desratización,98,15.6,6,1,12763
1163,DESCONOCIDA,Residencial,7,Desratización,212,16.3,1,0,0
1163,DESCONOCIDA,Residencial,8,Desinfección,449,12.3,4,1,13051
1163,DESCONOCIDA,Residencial,9,Desratización,252,13.6,2,1,12523
1163,DESCONOCIDA,Residencial,10,Desinfección,126,13.4,4,0,1649
1163,DESCONOCIDA,Residencial,11,Desratización,133,14.2,7,2,21540
1163,DESCONOCIDA,Residencial,12,Desinfección,190,14.1,3,3,24889
1164,DESCONOCIDA,Residencial,1,Fumigación,155,13.0,2,1,7169
1164,DESCONOCIDA,Residencial,2,Fumigación,246,12.2,6,0,5833
1164,DESCONOCIDA,Residencial,3,Desinfección,270,12.3,2,1,11465
1164,DESCONOCIDA,Residencial,4,Fumigación,63,12.8,2,1,9410
1164,DESCONOCIDA,Residencial,5,Fumigación,182,16.1,2,0,4370
1164,DESCONOCIDA,Residencial,6,Desinfección,48,13.6,1,0,5708
1164,DESCONOCIDA,Residencial,7,Desratización,328,12.0,2,5,57410
1164,DESCONOCIDA,Residencial,8,Fumigación,120,13.2,4,0,2376
1164,DESCONOCIDA,Residencial,9,Desinfección,65,13.8,7,1,6206
1164,DESCONOCIDA,Residencial,10,Desinfección,164,14.1,2,1,6730
1164,DESCONOCIDA,Residencial,11,Desratización,289,12.3,7,0,0
1164,DESCONOCIDA,Residencial,12,Desratización,285,12.3,3,3,33148
1165,DESCONOCIDA,Residencial,1,Desinfección,181,14.2,5,1,8613
1165,DESCONOCIDA,Residencial,2,Fumigación,108,12.2,4,4,30133
1165,DESCONOCIDA,Residencial,3,Fumigación,124,14.6,7,0,0
1165,DESCONOCIDA,Residencial,4,Fumigación,80,14.2,4,0,6053
1165,DESCONOCIDA,Residencial,5,Desinfección,150,13.1,4,1,3402
1165,DESCONOCIDA,Residencial,6,Desratización,156,13.4,6,2,22117
1165,DESCONOCIDA,Residencial,7,Desinfección,71,14.2,7,0,0
1165,DESCONOCIDA,Residencial,8,Fumigación,238,13.8,1,0,5142
1165,DESCONOCIDA,Residencial,9,Desinfección,44,17.4,6,1,10271
1165,DESCONOCIDA,Residencial,10,Fumigación,191,17.3,8,3,31114
1165,DESCONOCIDA,Residencial,11,Fumigación,225,12.8,3,2,17250
1165,DESCONOCIDA,Residencial,12,Fumigación,248,15.0,2,2,21758
1166,DESCONOCIDA,Residencial,1,Fumigación,146,14.1,3,2,18144
1166,DESCONOCIDA,Residencial,2,Desinfección,155,12.4,8,2,11593
1166,DESCONOCIDA,Residencial,3,Fumigación,232,15.0,2,1,9677
1166,DESCONOCIDA,Residencial,4,Fumigación,163,14.7,1,3,26476
1166,DESCONOCIDA,Residencial,5,Desratización,97,15.2,5,2,17212
1166,DESCONOCIDA,Residencial,6,Fumigación,162,12.8,8,0,1655
1166,DESCONOCIDA,Residencial,7,Fumigación,346,13.9,7,1,6756
1166,DESCONOCIDA,Residencial,8,Fumigación,111,13.2,8,2,23461
1166,DESCONOCIDA,Residencial,9,Fumigación,100,15.4,1,2,21593
1166,DESCONOCIDA,Residencial,10,Fumigación,126,18.2,3,0,477
1166,DESCONOCIDA,Residencial,11,Fumigación,171,15.2,1,3,33781
1166,DESCONOCIDA,Residencial,12,Desinfección,90,15.4,7,2,13407
1167,DESCONOCIDA,Residencial,1,Fumigación,63,13.8,6,2,19252
1167,DESCONOCIDA,Residencial,2,Fumigación,161,14.4,3,3,29998
1167,DESCONOCIDA,Residencial,3,Desratización,151,15.9,3,2,16984
1167,DESCONOCIDA,Residencial,4,Fumigación,63,12.3,3,0,3580
1167,DESCONOCIDA,Residencial,5,Desratización,74,13.1,6,1,7777
1167,DESCONOCIDA,Residencial,6,Fumigación,144,16.8,1,2,21655
1167,DESCONOCIDA,Residencial,7,Fumigación,111,13.0,5,1,10315
1167,DESCONOCIDA,Residencial,8,Desinfección,90,13.3,2,2,13393
1167,DESCONOCIDA,Residencial,9,Fumigación,113,14.2,5,0,394
1167,DESCONOCIDA,Residencial,10,Fumigación,93,12.9,2,2,20229
1167,DESCONOCIDA,Residencial,11,Desinfección,128,12.3,1,0,2832
1167,DESCONOCIDA,Residencial,12,Fumigación,211,14.6,7,2,14762
1168,RAWSON,Residencial,1,Desinfección,231,11.2,3,4,34036
1168,RAWSON,Residencial,2,Desratización,95,10.1,7,1,7618
1168,RAWSON,Residencial,3,Fumigación,153,10.4,8,4,33985
1168,RAWSON,Residencial,4,Desinfección,152,10.5,2,2,15797
1168,RAWSON,Residencial,5,Fumigación,67,11.7,8,0,0
1168,RAWSON,Residencial,6,Desratización,52,12.7,2,0,720
1168,RAWSON,Residencial,7,Desinfección,271,10.2,1,0,0
1168,RAWSON,Residencial,8,Desratización,189,8.3,4,1,11460
1168,RAWSON,Residencial,9,Fumigación,266,8.4,2,1,12900
1168,RAWSON,Residencial,10,Desinfección,228,10.8,1,1,12093
1168,RAWSON,Residencial,11,Fumigación,189,8.2,7,3,26637
1168,RAWSON,Residencial,12,Fumigación,230,8.6,5,2,18843
1169,DESCONOCIDA,Residencial,1,Desratización,128,13.5,4,2,17147
1169,DESCONOCIDA,Residencial,2,Fumigación,198,13.7,5,1,8633
1169,DESCONOCIDA,Residencial,3,Desratización,225,13.9,3,0,0
1169,DESCONOCIDA,Residencial,4,Fumigación,193,14.7,3,3,30580
1169,DESCONOCIDA,Residencial,5,Desinfección,90,13.4,2,1,7860
1169,DESCONOCIDA,Residencial,6,Fumigación,78,13.9,5,0,899
1169,DESCONOCIDA,Residencial,7,Fumigación,184,12.9,4,0,3582
1169,DESCONOCIDA,Residencial,8,Fumigación,92,13.5,6,0,3589
1169,DESCONOCIDA,Residencial,9,Desinfección,94,13.6,5,1,6766
1169,DESCONOCIDA,Residencial,10,Fumigación,112,16.1,8,2,9089
1169,DESCONOCIDA,Residencial,11,Desinfección,121,14.6,1,1,11410
1169,DESCONOCIDA,Residencial,12,Fumigación,114,12.9,7,3,30750
1170,DESCONOCIDA,Residencial,1,Fumigación,110,15.3,7,1,7979
1170,DESCONOCIDA,Residencial,2,Fumigación,129,12.1,8,1,10907
1170,DESCONOCIDA,Residencial,3,Fumigación,72,12.7,5,1,14779
1170,DESCONOCIDA,Residencial,4,Desinfección,62,13.8,2,0,6090
1170,DESCONOCIDA,Residencial,5,Desratización,310,12.1,6,1,8148
1170,DESCONOCIDA,Residencial,6,Fumigación,85,12.0,5,0,0
1170,DESCONOCIDA,Residencial,7,Desinfección,43,12.2,7,0,0
1170,DESCONOCIDA,Residencial,8,Desinfección,101,14.3,1,3,21864
1170,DESCONOCIDA,Residencial,9,Fumigación,55,15.8,4,2,16809
1170,DESCONOCIDA,Residencial,10,Fumigación,65,12.6,3,1,2078
1170,DESCONOCIDA,Residencial,11,Fumigación,134,13.2,8,2,22456
1170,DESCONOCIDA,Residencial,12,Fumigación,68,12.8,8,0,5241
1171,DESCONOCIDA,Comercial/Industrial,1,Fumigación,715,15.8,7,4,53038
1171,DESCONOCIDA,Comercial/Industrial,2,Fumigación,539,12.0,1,3,37323
1171,DESCONOCIDA,Comercial/Industrial,3,Desinfección,616,13.4,1,2,14888
1171,DESCONOCIDA,Comercial/Industrial,4,Fumigación,378,15.2,6,2,27503
1171,DESCONOCIDA,Comercial/Industrial,5,Fumigación,202,12.5,7,2,20095
1171,DESCONOCIDA,Comercial/Industrial,6,Fumigación,299,12.2,3,4,42192
1171,DESCONOCIDA,Comercial/Industrial,7,Fumigación,422,15.0,5,1,14859
1171,DESCONOCIDA,Comercial/Industrial,8,Fumigación,658,12.2,2,0,2440
1171,DESCONOCIDA,Comercial/Industrial,9,Desratización,207,13.7,4,2,26147
1171,DESCONOCIDA,Comercial/Industrial,10,Fumigación,370,13.0,6,4,40105
1171,DESCONOCIDA,Comercial/Industrial,11,Desinfección,600,12.5,5,3,33623
1171,DESCONOCIDA,Comercial/Industrial,12,Fumigación,430,12.1,3,7,70908
1172,DESCONOCIDA,Residencial,1,Desinfección,310,12.1,7,2,18700
1172,DESCONOCIDA,Residencial,2,Desinfección,106,12.4,2,0,0
1172,DESCONOCIDA,Residencial,3,Fumigación,108,15.5,4,1,10838
1172,DESCONOCIDA,Residencial,4,Desinfección,50,12.9,2,3,26366
1172,DESCONOCIDA,Residencial,5,Fumigación,130,13.3,3,3,31561
1172,DESCONOCIDA,Residencial,6,Desinfección,179,13.6,2,4,31968
1172,DESCONOCIDA,Residencial,7,Fumigación,239,12.6,4,0,0
1172,DESCONOCIDA,Residencial,8,Desratización,139,14.2,5,0,0
1172,DESCONOCIDA,Residencial,9,Desinfección,249,12.4,3,0,4585
1172,DESCONOCIDA,Residencial,10,Desratización,187,13.6,8,0,1364
1172,DESCONOCIDA,Residencial,11,Fumigación,358,14.0,6,0,0
1172,DESCONOCIDA,Residencial,12,Fumigación,162,14.1,2,0,0
1173,DESCONOCIDA,Residencial,1,Desinfección,198,12.7,3,1,10494
1173,DESCONOCIDA,Residencial,2,Desratización,182,13.1,6,2,26260
1173,DESCONOCIDA,Residencial,3,Desratización,239,13.2,6,7,72045
1173,DESCONOCIDA,Residencial,4,Fumigación,166,13.9,4,0,3993
1173,DESCONOCIDA,Residencial,5,Desinfección,116,12.4,4,4,27482
1173,DESCONOCIDA,Residencial,6,Fumigación,73,15.3,5,1,12283
1173,DESCONOCIDA,Residencial,7,Fumigación,103,12.7,8,3,32595
1173,DESCONOCIDA,Residencial,8,Fumigación,112,13.6,6,0,0
1173,DESCONOCIDA,Residencial,9,Fumigación,255,13.7,8,3,32763
1173,DESCONOCIDA,Residencial,10,Desratización,214,13.0,6,0,1632
1173,DESCONOCIDA,Residencial,11,Fumigación,434,13.2,4,1,11492
1173,DESCONOCIDA,Residencial,12,Desinfección,136,12.6,5,2,11688
1174,DESCONOCIDA,Residencial,1,Desinfección,81,13.6,7,0,0
1174,DESCONOCIDA,Residencial,2,Fumigación,87,12.4,1,1,11061
1174,DESCONOCIDA,Residencial,3,Fumigación,231,14.1,5,1,10249
1174,DESCONOCIDA,Residencial,4,Desinfección,99,12.4,2,0,1904
1174,DESCONOCIDA,Residencial,5,Fumigación,62,12.1,7,0,5095
1174,DESCONOCIDA,Residencial,6,Desinfección,183,13.0,1,3,19914
1174,DESCONOCIDA,Residencial,7,Desratización,223,15.5,4,2,25631
1174,DESCONOCIDA,Residencial,8,Fumigación,59,15.9,6,1,6623
1174,DESCONOCIDA,Residencial,9,Fumigación,105,12.8,2,2,18398
1174,DESCONOCIDA,Residencial,10,Fumigación,99,13.3,2,1,8340
1174,DESCONOCIDA,Residencial,11,Desinfección,142,12.7,7,2,13287
1174,DESCONOCIDA,Residencial,12,Fumigación,99,13.6,8,1,16014
1175,DESCONOCIDA,Comercial/Industrial,1,Fumigación,356,12.9,2,3,32332
1175,DESCONOCIDA,Comercial/Industrial,2,Fumigación,427,13.4,8,4,47924
1175,DESCONOCIDA,Comercial/Industrial,3,Desratización,161,14.1,4,0,0
1175,DESCONOCIDA,Comercial/Industrial,4,Fumigación,331,13.6,4,0,751
1175,DESCONOCIDA,Comercial/Industrial,5,Fumigación,298,12.6,6,2,17164
1175,DESCONOCIDA,Comercial/Industrial,6,Desratización,332,12.2,2,2,17736
1175,DESCONOCIDA,Comercial/Industrial,7,Desinfección,331,12.8,8,1,10520
1175,DESCONOCIDA,Comercial/Industrial,8,Desinfección,152,12.6,7,0,1241
1175,DESCONOCIDA,Comercial/Industrial,9,Desinfección,905,16.2,1,3,35697
1175,DESCONOCIDA,Comercial/Industrial,10,Desratización,396,17.7,8,2,30844
1175,DESCONOCIDA,Comercial/Industrial,11,Desinfección,627,15.3,2,2,16520
1175,DESCONOCIDA,Comercial/Industrial,12,Desratización,237,13.1,7,1,9856
1176,DESCONOCIDA,Comercial/Industrial,1,Desinfección,718,13.3,4,2,22574
1176,DESCONOCIDA,Comercial/Industrial,2,Desinfección,392,13.4,4,4,32987
1176,DESCONOCIDA,Comercial/Industrial,3,Fumigación,520,14.0,5,1,12996
1176,DESCONOCIDA,Comercial/Industrial,4,Fumigación,178,13.8,3,1,8936
1176,DESCONOCIDA,Comercial/Industrial,5,Desinfección,306,13.0,1,1,7999
1176,DESCONOCIDA,Comercial/Industrial,6,Fumigación,408,12.9,5,1,8125
1176,DESCONOCIDA,Comercial/Industrial,7,Desinfección,908,13.0,3,2,23497
1176,DESCONOCIDA,Comercial/Industrial,8,Fumigación,485,12.4,7,0,1814
1176,DESCONOCIDA,Comercial/Industrial,9,Desinfección,209,15.2,4,2,16073
1176,DESCONOCIDA,Comercial/Industrial,10,Fumigación,221,12.9,8,3,31680
1176,DESCONOCIDA,Comercial/Industrial,11,Desinfección,168,14.8,3,1,7335
1176,DESCONOCIDA,Comercial/Industrial,12,Desinfección,247,12.4,4,4,40408
1177,DESCONOCIDA,Comercial/Industrial,1,Fumigación,724,12.1,2,1,16029
1177,DESCONOCIDA,Comercial/Industrial,2,Fumigación,467,16.2,1,0,3820
1177,DESCONOCIDA,Comercial/Industrial,3,Fumigación,523,13.7,4,2,18558
1177,DESCONOCIDA,Comercial/Industrial,4,Fumigación,726,13.9,4,1,12905
1177,DESCONOCIDA,Comercial/Industrial,5,Fumigación,529,14.2,4,4,43434
1177,DESCONOCIDA,Comercial/Industrial,6,Fumigación,186,14.5,7,1,9207
1177,DESCONOCIDA,Comercial/Industrial,7,Desratización,594,12.8,3,3,38126
1177,DESCONOCIDA,Comercial/Industrial,8,Fumigación,1021,15.2,4,1,13918
1177,DESCONOCIDA,Comercial/Industrial,9,Desinfección,188,13.1,2,2,15863
1177,DESCONOCIDA,Comercial/Industrial,10,Fumigación,430,13.9,5,3,36530
1177,DESCONOCIDA,Comercial/Industrial,11,Desinfección,711,13.7,5,3,28463
1177,DESCONOCIDA,Comercial/Industrial,12,Fumigación,616,13.6,8,0,998
1178,RAWSON,Comercial/Industrial,1,Desinfección,1028,13.0,8,4,43406
1178,RAWSON,Comercial/Industrial,2,Desinfección,727,9.1,7,4,38287
1178,RAWSON,Comercial/Industrial,3,Desinfección,264,10.1,5,0,126
1178,RAWSON,Comercial/Industrial,4,Fumigación,660,8.6,6,1,16055
1178,RAWSON,Comercial/Industrial,5,Desinfección,376,9.8,4,3,22620
1178,RAWSON,Comercial/Industrial,6,Fumigación,325,8.7,7,4,40604
1178,RAWSON,Comercial/Industrial,7,Fumigación,270,8.7,2,0,577
1178,RAWSON,Comercial/Industrial,8,Fumigación,669,9.4,3,1,7770
1178,RAWSON,Comercial/Industrial,9,Fumigación,199,8.2,1,3,26888
1178,RAWSON,Comercial/Industrial,10,Fumigación,420,8.8,3,0,2996
1178,RAWSON,Comercial/Industrial,11,Desinfección,272,9.6,7,1,10098
1178,RAWSON,Comercial/Industrial,12,Fumigación,388,10.4,6,2,22821
1179,DESCONOCIDA,Comercial/Industrial,1,Fumigación,345,12.5,4,1,11971
